7.786844330797716429e-01,4.879496262516563321e-01
7.479543289273792306e-01,5.254089925360168056e-01
7.539890380607396914e-01,5.726553523669302148e-01
7.473103588692171506e-01,6.050466236924511021e-01
7.202754229703063338e-01,6.280165782125324281e-01
7.134525400625419955e-01,6.502626568194579404e-01
6.835628495825435413e-01,7.090388214552382218e-01
6.653153211353998175e-01,7.376102176044831982e-01
6.258207228889747231e-01,7.375307242576379929e-01
6.194834674786058315e-01,7.820105892777069467e-01
5.892482277791029066e-01,7.811979210157731224e-01
5.426637970217210727e-01,7.987796255290555703e-01
4.944497582036909145e-01,8.141052672847843841e-01
4.904963829719387047e-01,8.165619311367189326e-01
4.383115157079728874e-01,8.285035385349863724e-01
3.774152036286358425e-01,8.105307861259383184e-01
3.664108351656607532e-01,8.141392022239932746e-01
3.105524952486754531e-01,7.999362076339251448e-01
2.908611179041408201e-01,7.850721342248099255e-01
2.632579955073213185e-01,7.527159183706327861e-01
2.141295546916197612e-01,7.411648445516051398e-01
2.086827914605464407e-01,7.190311849771890973e-01
1.802757960769796330e-01,6.756798839250456323e-01
1.591015965989647785e-01,6.427304792082398910e-01
1.460754027333822092e-01,6.320396736962563544e-01
1.230782174633271442e-01,5.808924432250177627e-01
1.173318813062607657e-01,5.357909889325820352e-01
1.056732887026216594e-01,5.100796962260339962e-01
1.320554773744149757e-01,4.662163753847896608e-01
1.215275935573529309e-01,4.420422971585964977e-01
1.322102143975349420e-01,4.075833999837861210e-01
1.370972667290453750e-01,3.537275254135689995e-01
1.578012025207494728e-01,3.484100935189311521e-01
1.668439834905578456e-01,3.089933742995315535e-01
2.152275629462069573e-01,2.741537454521896233e-01
2.310946854235465808e-01,2.460196311255430368e-01
2.614009951733139436e-01,2.304417063544322297e-01
3.161857947995821427e-01,2.008803483257372569e-01
3.331267846553133127e-01,2.033147838112808192e-01
3.531907288798922240e-01,1.817033801548396665e-01
3.926163193817943653e-01,1.864599471338050374e-01
4.418747122728560739e-01,1.660467668517446871e-01
4.819302627852148357e-01,1.748421103476814897e-01
5.168445890243975605e-01,1.629544087514410711e-01
5.416396481616000402e-01,1.845491515148340311e-01
5.766005463332166681e-01,1.952036674666759453e-01
6.092262817717127854e-01,2.174392281533351068e-01
6.509449507712607996e-01,2.414025386784041660e-01
6.723421436290627495e-01,2.799584299537138943e-01
6.724775377289472500e-01,2.884550044350424614e-01
7.080945371004450095e-01,3.245008000404450699e-01
7.431193530884014908e-01,3.498121720711888649e-01
7.557306121551425893e-01,3.745361840529580766e-01
7.510081231780292299e-01,4.167605309426129501e-01
7.501956015696567004e-01,4.619433900130438531e-01
7.613696061060425402e-01,4.926778005176251640e-01
4.320019595357237896e-01,7.561307362194069626e-01
4.217292203229804359e-01,7.131913243999360441e-01
4.528182975183777104e-01,7.247777875014040916e-01
4.499197643585051143e-01,7.765879026474196145e-01
4.417050944376334498e-01,7.156552485801991326e-01
4.665691682031210541e-01,7.116536622569565873e-01
4.620458605668777974e-01,7.250076998551904239e-01
4.464574852521221993e-01,7.719821540100409996e-01
4.537820405427562265e-01,7.784994594402590007e-01
4.674121624587533885e-01,7.119234249238495238e-01
4.613838435241375824e-01,7.513407075024536308e-01
